x,y,Class
16.131056975686548,28.40486536462645,C
79.8534291862873,63.505854983385525,B
24.896595118194096,42.36078135859458,C
19.74553211382461,67.44194533405562,D
43.301257248058455,22.981436121709898,C
45.0205673788373,64.17856613374961,D
24.257654879756117,62.74447738546463,D
40.73526747672442,26.587479332856823,C
76.61984202215405,79.43684943913495,B
75.51307816014742,19.715136471508078,A
84.04037879334878,42.822625104594835,A
44.83232554792382,61.60091786768851,D
47.7867763023899,68.49314407391135,D
36.65375566893166,37.05960952599418,C
47.75731924804306,37.50927673784097,C
74.11738450805485,14.077099726877268,A
83.60394139348563,20.763024652254973,A
42.763219678525566,66.03774500883115,D
39.11643014446679,82.62538747729825,D
60.71870719737723,13.477387877210703,A
63.92222207723236,40.48478233403202,A
44.23211429976525,48.530691507754405,C
64.57570681932737,56.43224459991018,B
13.601972174529182,44.3227611464161,C
77.50414173121655,42.691763394944616,A
18.272363368506678,22.09199822914567,C
15.299490567257426,50.704130215976804,D
68.41620833499228,28.21641745677136,A
62.89324962411412,65.18670790491721,B
16.700851260966573,42.521956097693014,C
31.665709145203216,88.95199236014417,D
55.3616120099104,89.42890646640808,B
80.77717178551178,49.698625708461876,A
32.60620228952631,38.40303259234565,C
50.95073014071432,48.617207536537464,A
15.256317004645318,78.25005376269743,D
21.84451388394876,27.12535296001411,C
17.41667510332342,63.409183245082076,D
68.47327713316687,84.84357348659304,B
83.29709376057613,56.16962159305045,B
60.36742876594171,13.984637499231605,A
45.81566470354695,71.20037904087064,D
34.10384739891867,86.08469816574473,D
87.29698060373946,87.3325121541895,B
20.813848718113952,30.981519935770304,C
20.985037192108933,60.93782068794527,D
69.23129749920594,78.18200821411733,B
78.251156854994,72.89505987572636,B
25.92056794388229,85.43265805240172,D
81.93592909986691,80.55688249428263,B
36.848899102557375,34.05887907495036,C
70.31640033301383,77.5822123522822,B
77.32072208087986,38.43251716998349,A
82.29717733648278,88.09124970508569,B
57.549826534908746,32.28109388992834,A
19.926760825291268,10.223441875959622,C
63.62219037728456,46.857986617245174,A
63.223688307556245,18.649979294898085,A
55.40038800522471,22.06199470160721,A
11.419367838425911,47.02608409605326,C
68.42424536849305,52.044391911645526,B
75.96099278623939,42.620418339194615,A
31.961275182516005,47.206976661179745,C
22.031806649279527,71.03141347631266,D
32.27270658642902,54.30403630389725,D
34.886476862919764,65.3884436086312,D
16.324246171138537,37.05471293387989,C
47.26542540745122,46.13217238275404,C
53.60447598096014,13.743373175612978,A
23.270270222923127,68.52248628220244,D
35.65107788255858,18.4235842576792,C
53.18519414828629,33.64161640428666,A
70.22648479514615,24.379645620753788,A
43.340420583814335,82.79478821296641,D
65.37541443148831,34.335603658678586,A
42.815533909508154,13.47546473148881,C
70.91206580978096,72.91371860343135,B
71.77621726354064,24.16443143944069,A
16.329602085307016,25.018635340716948,C
82.2536629319162,22.71539202868943,A
15.968598043221164,46.92632288663167,C
62.45736185617794,82.85816572552169,B
71.25624407964973,58.00469182930928,B
55.89589299526861,11.011073634246046,A
39.67358344422987,25.529608729600074,C
34.24957615018398,71.48552610158754,D
44.712738040148764,75.52646221999889,D
11.741112853722125,58.22041950970835,D
22.36955021334339,74.87274105135972,D
83.70539684740079,36.0798485745548,A
10.548152547828401,86.94297986757563,D
15.95517491180825,12.89874720461107,C
71.19035664583382,46.82453367901409,A
39.62917360974841,48.772662999399905,C
81.67228881662504,16.03555462218238,A
60.086883247306304,76.79696522738041,B
40.86756432374427,58.95858472293572,D
78.22428696390469,17.51872219584053,A
10.13602046034054,18.189020712415665,C
16.81907689891851,10.98882687564168,C
64.46241456033293,86.46946156747057,B
35.96985990452147,40.61294830110461,C
24.53475230087588,22.470274983803403,C
33.354058548248986,43.007547871457945,C
10.038616514967597,86.33397536859397,D
26.096256622103738,82.06967833204328,D
53.04092370444912,70.68615611521756,B
12.540879397316832,44.29005792439402,C
18.53004176613647,50.42674319662689,D
40.767835237854314,34.500449892782754,C
62.40523598209589,43.885337081537294,A
38.617400460742886,84.01276847361028,D
68.85131923530503,85.43013082176785,B
60.88971664692427,56.20041445570597,B
73.46529182094413,73.03231000053914,B
80.09984084117607,16.237488883785257,A
63.057972918040804,87.97720261460852,B
52.152560685462774,50.66894409397235,B
80.130470494354,12.366109332620802,A
20.855984472414487,74.77617294912737,D
59.906201511203406,22.860528869296953,A
55.56773577385311,71.31427310071213,B
72.00841479450322,68.8793095935011,B
29.52100852898509,72.10999501111655,D
45.88748425693749,35.95625487011232,C
18.66611852991894,27.94448441057597,C
87.18209943932395,58.17753999300116,B
78.67512543651173,89.90739551464966,B
89.1935676332299,26.141214295567963,A
36.67347358416455,87.21118918922213,D
83.49364722910963,81.48511276644881,B
65.2645952623163,23.533974923900427,A
27.02947502901397,63.9595452338684,D
78.88993912108226,32.42281170826661,A
40.8688209294187,31.885845985914628,C
62.61942522253253,61.0084025727905,B
57.75516949338698,52.07707640702431,B
13.44702822966176,82.87940304176013,D
65.10678599029643,54.68802544469168,B
74.43992650469424,61.21951825024663,B
15.067192827641964,51.08144334949246,D
52.73422417058007,28.94842142801616,A
21.454443643576035,24.464981941395095,C
60.47242778614932,23.589496422180325,A
35.22150356237205,55.40790503625954,D
53.575414717290805,25.62164768642941,A
11.635021218680016,73.08048893617215,D
86.209463981629,82.0435982307855,B
86.17661468242217,82.46726835665686,B
21.4132446100734,32.37934917251244,C
51.85208994710472,22.089030923005556,A
25.40820699086755,43.042920618749264,C
66.783722280867,76.6675022792846,B
10.594837107121577,43.357506807313015,C
16.430139241900875,21.19757380144756,C
24.126020447070115,75.92375161838714,D
56.546328520300065,84.67022568708548,B
45.75137461106251,21.06446611747133,C
84.64794095528416,48.61729365197216,A
19.399053235642988,55.239414947349374,D
12.655606654381168,58.404382870723104,D
31.031907549160564,78.91137309521042,D
83.63671493692193,36.86533488255026,A
28.693757055531176,76.35805059186809,D
24.169269126720565,59.795127770505,D
30.640380338008477,52.6392165760251,D
64.90689689452445,78.11892697724485,B
81.9854959869372,35.1021752987226,A
82.82320495012667,38.50564185255936,A
76.34610311231476,69.72080503330204,B
40.91282724235153,64.33136346753415,D
79.25236897425464,56.833534293434035,B
67.84677293477655,51.94785218234015,B
76.72463736929396,72.77303316260391,B
78.48340025442997,57.882505607528806,B
38.78922094511113,58.23544219305179,D
86.54358247389415,66.13733511841464,B
71.0099570726247,40.81170020810512,A
24.508729045654395,85.55496517954403,D
77.84878454327959,36.69908681305978,A
35.63162569975684,74.80789440026938,D
37.66274522780294,38.35923911737716,C
78.21597396448148,50.04950690373465,B
83.07951078895783,37.59242746252116,A
19.207553451664907,45.83890209402188,C
55.81375133713442,44.25734278153906,A
19.9042830877856,82.02608002052219,D
63.01727522126836,15.93234549799153,A
21.636459989960024,36.08199646911363,C
47.37037504400551,16.59293734299473,C
84.24940638675034,23.55048757619572,A
28.01635924101479,40.34207128633075,C
39.52754489546906,26.761399069520095,C
41.655323634586324,36.66148886966148,C
40.830917478146446,83.10280324659115,D
17.663609354049356,61.25562046515333,D
13.384114489254163,32.21420669511117,C
53.21108373269772,72.09767651731435,B
48.12895626917295,87.52061835036085,D
38.84324672233543,62.930760040205385,D
28.032837300072636,36.149888951348615,C
65.09357867564573,21.75323671963462,A
52.29926575366991,78.55804931113684,B
44.54567325887345,78.16365710284711,D
31.187720613015863,66.88527770165862,D
48.71074075332287,54.43644085802463,D
40.37922249380618,37.26197648108807,C
63.007605164227606,72.81654361297531,B
34.7003229716811,62.5556040953892,D
79.28884425656258,29.54618555151138,A
25.847094479444443,16.4742144286747,C
63.682623937098384,37.681462174960544,A
10.692528702297025,87.28442952205184,D
68.0285483974088,79.5521940541897,B
41.96519992950243,12.113524240046276,C
82.95981152977367,14.608997951563186,A
43.72919903091209,46.08331857572131,C
24.440600511768707,39.30884545509788,C
63.12583523747203,44.828600892746906,A
72.60052827969795,53.88424890747195,B
22.743583039174414,52.98151054005952,D
27.9366544377597,59.38995158972009,D
66.88452716219541,48.0751173025933,A
36.55582360952012,48.176964368707424,C
39.70377837287039,53.29290999116496,D
36.386238154647245,67.5383573998969,D
85.30071407624173,84.63786306087825,B
27.240695914709974,28.243310190757036,C
58.95250387589504,33.868082216737385,A
42.66168012875971,31.988371925400575,C
41.001328448127225,38.02643441856429,C
72.73449461489848,78.43547419517168,B
57.653051903707876,49.8935621457509,A
68.86884348255137,54.53410154064581,B
56.14712494632491,85.25980071906542,B
49.516409733764476,31.17142460433857,C
11.251237617794342,86.77702913659334,D
89.38002070212872,56.12310195121424,B
35.84349712954977,34.20891769470725,C
18.33325654088453,50.449089546150724,D
33.20796109159977,20.257995094031568,C
83.21352280666173,73.7547714055157,B
32.05069382463248,11.274130715895776,C
80.32842441259012,13.1075815553488,A
80.9465172936545,23.791256592734868,A
25.449364974270136,37.34369630282009,C
56.24710263895829,38.209712060437965,A
39.020445336704505,32.58893868939353,C
72.10718656876372,53.822782977171244,B
62.687050546921256,81.27766196287719,B
81.07872921897946,62.872493269688704,B
58.57435209925124,77.35952707325808,B
40.784563127312964,47.12317552106572,C
25.434946177307616,70.25711597549767,D
89.18541937671986,28.67701851817514,A
64.22489931123359,64.46182866176119,B
11.623255486095347,78.42925500385759,D
59.359536375115425,57.616277076380236,B
66.95078175709405,32.3231728940022,A
65.54891490248448,18.335361339722233,A
45.31466160586649,78.73489278929381,D
59.961235573830066,71.9752263551976,B
82.16490404925153,76.56047602877992,B
81.70771271567162,25.976377621704497,A
16.91658853627075,76.77231454993314,D
70.18598128516817,81.72854782561792,B
70.73729003129446,83.542616343705,B
43.04493925445409,20.674483764815342,C
13.426408509153793,41.05250829445628,C
44.56536585402846,79.42004195995318,D
84.43474813668581,79.72601256225792,B
25.288680365909755,26.635556084275404,C
25.012333966154014,70.99108740885205,D
46.13694420961349,85.15886506340112,D
52.70907343482865,25.871120041634853,A
59.7849026740098,45.32920583477115,A
43.875916093919336,85.34038289284757,D
28.756467150848547,59.59119993976275,D
27.082899731543073,71.91446660756444,D
89.26083442064727,47.88602029984888,A
23.718220062711886,46.229788917458514,C
66.74617620363962,86.96568496513555,B
67.50030589748425,41.32846241813989,A
34.1186710316108,65.41855599059647,D
45.67557895204559,80.0565750837942,D
76.89134940178597,12.74368659056,A
39.51476994043647,24.324205631904604,C
12.824263532678547,42.36293267549846,C
76.24436479320266,57.88961900843381,B
64.80714604607212,41.51813328306692,A
71.29903757776034,35.736164746120416,A
25.923761181372008,43.35114771583863,C
86.8939924805755,77.47861914816961,B
58.209255645249,50.12722573738365,B
73.85466130433386,12.493215219970386,A
82.90721004203878,23.46871863728982,A
14.027686215457127,48.46956184192774,C
21.201416634513887,66.30223117421222,D
83.99731281722806,11.781571108886443,A
45.44001586925735,72.05999633783202,D
45.43246902442802,45.88505035846232,C
79.7489817717917,19.92344814987694,A
83.30979940642331,58.357813041216126,B
38.086853825874186,65.22604663969149,D
84.6208887680202,39.49447569745091,A
48.96645162022386,48.82384259728072,C
25.11887295321594,33.673620018912956,C
83.2656239190832,73.76159532349942,B
17.038350408789803,59.872338173770906,D
10.25945724641501,14.220784252482987,C
81.55091796746765,82.61502144316917,B
41.66735057212142,29.285018221188622,C
21.31637745599226,13.910270384587147,C
59.211399972309906,88.9582365394813,B
56.14901155256795,41.31133057844982,A
52.01002281195364,47.246510212071186,A
88.72723669056086,54.06006347844865,B
30.560177502065635,62.49631246473129,D
53.14739080233365,80.27246988994452,B
49.91329373265737,19.22865072902742,C
18.3356243210076,42.60983428104562,C
61.70649583619942,10.898259438678014,A
84.31094246113076,13.440184660585945,A
71.33946159400347,66.9697137046229,B
23.747849001919647,25.700680472513294,C
40.42629894898713,81.2382179579094,D
10.974819046676947,34.2287180294604,C
81.57171330916799,33.7815832987892,A
86.41152742381897,41.628061798726776,A
22.76898248936982,28.261238109592675,C
28.901132146049164,43.79771546019824,C
66.81118805441966,35.74015994776242,A
41.86194273781486,28.13278355654837,C
29.870088152700774,67.60206128612651,D
27.567225254394483,48.150081875217985,C
42.708543504084716,17.90981608294748,C
73.6203673151414,58.364763222503555,B
40.8742670404078,39.03561067705202,C
38.353663654470175,64.3601046199321,D
22.45627421479093,21.041801932231515,C
30.028437486613065,74.34288901897672,D
85.15272510879386,63.998437321866895,B
73.35371303297585,47.618957753401936,A
85.02454687182362,87.62404410972213,B
43.31408083102518,68.53838026093581,D
38.59447863440336,69.81759922551575,D
22.76143901233027,82.71821292783802,D
76.96622134657323,27.15580256714116,A
16.652138357913834,55.51069115862245,D
84.72401459474814,40.026129951656365,A
27.493077860343508,11.873481778615558,C
29.947231301599025,80.2145124190495,D
38.26248090006666,53.84041546313111,D
38.56096900580371,15.747505851469672,C
49.86190446685291,78.55195217953543,D
18.325334598619886,79.53534577928568,D
47.871559923525155,48.299138636768866,C
47.204054734684625,38.5576203508802,C
60.4531016354902,53.30370959572559,B
48.3645702690303,72.00582486035412,D
86.10901292413021,44.77680263616119,A
60.05918862948874,10.450858184747386,A
38.610800992914946,68.41095427329242,D
69.90017490446233,85.83103660333904,B
18.82689139325028,52.042574285644044,D
70.72497259418711,55.17633162510244,B
68.75736453477933,63.68723774729333,B
87.49708929315491,65.66866067875753,B
49.933357511360065,69.69295112970178,D
69.93637914003968,66.40763194075708,B
32.54010116700046,87.88748095950123,D
20.697726196478,82.42170591101228,D
77.33606859568268,58.674901819862015,B
77.43787743183515,83.18859068389136,B
79.91335490217483,17.319441379680327,A
72.45018025028077,13.753625229116398,A
41.546055441375245,33.16762978240019,C
61.159968780706535,89.11776177490319,B
57.460484948509745,56.831630066418654,B
10.801054400817058,13.12393636581362,C
23.304444766699902,76.56438475595512,D
36.10328666213042,62.299150170011586,D
26.573744012932146,25.879667532686167,C
59.45015629120472,13.463493473059778,A
75.20198768524955,72.87648519942107,B
30.361827170991983,55.773275047023056,D
50.251734388865906,75.28041093258338,B
22.940887605064248,48.9506217970324,C
68.44515151165785,82.33096089275217,B
19.185232303116457,38.59912882600973,C
64.94297238113741,89.33049152398398,B
69.12335938737468,68.35644837402751,B
22.043030751102243,35.913506663682455,C
26.066506663515987,71.04998428460122,D
11.231344111576531,68.02098372302837,D
16.44135236966286,35.53761268434417,C
31.20381582827559,45.66633766616741,C
55.66666506280198,89.39761871064442,B
51.335322311815446,10.879945971087238,A
42.186981938493055,62.96759871815101,D
53.24548703299428,64.04519999470983,B
61.432465079798355,51.340881553841704,B
11.616875469142606,34.97522977332077,C
53.490666834593796,62.84295286429587,B
15.357586825531659,33.206784744655465,C
57.446564376843014,72.64940553525906,B
53.979943522087524,56.738147731978074,B
36.87107803211862,74.19667751930734,D
89.21812147168679,17.61380213705482,A
27.591481170988907,36.1276710307023,C
57.570423194423114,83.99014789502868,B
44.06638213929799,49.79418810821674,C
54.38402607986194,11.024672992507686,A
63.44284052195739,32.269006003129235,A
60.864202419335015,18.11689827169994,A
10.49247793973693,58.83826875247833,D
19.5005510183353,74.5946198192778,D
46.83490593604066,74.88769568847647,D
82.48195590827132,84.18510742432478,B
14.326613009817407,45.86372473193926,C
39.64991269005452,78.45436475052375,D
38.307784671621775,35.698504407158254,C
45.46419115683865,49.22449378461682,C
88.991316638896,61.26970151481845,B
33.62730810051194,59.74486846978373,D
21.192031654590533,56.427424291971825,D
46.83596444902895,59.27500703418968,D
30.39433808962892,24.46802978971735,C
67.71216566864622,14.76447766814848,A
69.66451963923585,22.857898359274763,A
22.228717231783143,50.13643014864301,D
66.36140455919697,59.34957159052863,B
42.780860045950185,87.74833038930083,D
32.22029258179275,80.20488088867322,D
14.600937609262626,38.08596778336366,C
46.46533750455964,11.416172738676305,C
42.89622423497291,29.50092748487262,C
22.176843243573575,22.933806763352482,C
23.383391195104764,28.87933902689695,C
75.34013197162031,79.22577853146403,B
76.56012051353076,77.55295045359168,B
54.92330909756991,33.37968931170133,A
86.73610301331902,54.1087797372287,B
70.72474947528278,24.29442675042861,A
28.521170660848078,82.18197326786408,D
77.95119643818396,19.756141120413304,A
63.942327258874485,49.546705918947815,A
28.032185684034367,74.98816932944717,D
88.42679750883435,89.50102241279515,B
34.098068234340104,49.169659975994314,C
37.02676512869732,46.09583189248406,C
25.48310052933093,70.0003038116805,D
43.808675999684986,27.58395995334198,C
60.118665124601804,73.92304282307009,B
10.854814014813133,51.35112512043765,D
11.101092034984505,30.62695833386841,C
23.999018086008313,45.08627776548841,C
87.17221157030934,45.74688457515912,A
40.69391539669347,16.684917733934256,C
15.439380932791721,43.5902656881507,C
59.84923512891089,55.75723366811621,B
35.068729210543225,20.79213222068965,C
40.51278203827496,18.52442881242919,C
73.21312033825129,12.25490137768464,A
13.511962645731552,38.33810240780923,C
27.38540588749531,65.02654711066056,D
56.30143127301346,63.799286636673386,B
45.47470741799828,26.54373800956872,C
66.94485180924704,14.088357298528479,A
52.833034429651235,39.06294782118216,A
18.793156914496706,74.96905418366543,D
78.25166269851508,66.07594369218843,B
67.6764629199684,48.483526824961885,A
87.99194318286987,25.189983573038752,A
32.824626464050446,48.17543991902025,C
10.077945963586306,87.53830369280789,D
59.25626154244888,66.89849056877638,B
51.5141780558086,44.81922528828672,A
36.09318728382675,49.19369983968601,C
75.73408599795732,89.89864790097397,B
20.299426603278693,88.28421931219566,D
71.68560710052667,37.41046574181046,A
10.261147460330925,28.316913905636003,C
23.429589093737007,59.01284337937552,D
70.33603684514863,81.81069878789161,B
58.23648105848703,67.54792026395481,B
83.88280735561668,24.810653293853843,A
42.924058156712626,56.417768375012,D
33.34432480966783,57.91335214842351,D
83.89330123893149,66.8128951143193,B
46.392887907341844,17.251666980290974,C
73.98710721360789,50.64154276768426,B
76.64187116764187,52.031428292108984,B
83.03396915609935,61.17014370279391,B
22.480149421071207,88.24523538560379,D
53.523165436501806,58.073665836328175,B
17.91643300288934,31.19971935317471,C
62.3074961187598,36.44615622482556,A
56.42444005535911,18.42467806005174,A
27.769436082425216,17.307958764572593,C
75.97615009582869,88.10091495504058,B
31.297218445311405,83.18263583050484,D
13.09469823803136,63.20142715172769,D
69.19025694244628,75.00161037416265,B
49.72645383402672,16.68833910159347,C
11.004576350653515,34.05411692602383,C
74.96306509866251,28.73888199482575,A
49.21147604895003,12.70790963035411,C
86.16927187759387,56.584910245299426,B
31.709209082021715,37.836616752868935,C
27.88524389555128,10.442272630857122,C
65.85708246788268,51.43271363652865,B
60.313126262463776,11.569400914480976,A
24.17804035206782,74.6625402149133,D
32.089489070090835,15.200198538134888,C
53.77263310728808,69.83012156794484,B
86.62442616940308,14.839794993771394,A
79.85348323740739,84.05106011894512,B
42.73004613459485,33.6859672885556,C
54.12951257538569,21.18119825148572,A
67.43225798862474,73.9291711047741,B
70.70668857549308,62.45575626171262,B
74.17796896193444,54.82779817167702,B
63.93280383850432,33.893758499833964,A
27.69691784254138,69.63680915992606,D
44.3721917434271,34.60944269124481,C
16.658006154212632,69.0798247351782,D
50.6864290844061,30.569338541575284,A
60.75679367170801,34.40725683021977,A
77.63335591324086,51.37296106149038,B
11.751599509339785,13.826622087462876,C
71.52755613206278,52.011931894820925,B
51.6606418089237,58.87211502557477,B
37.252265109224815,48.71047728897513,C
18.483421026217215,54.36873413237457,D
28.073111468440622,78.69464416067774,D
78.56400788678984,75.9618767991266,B
85.33657641716094,25.526678263606506,A
55.0837160977712,62.654530469638445,B
78.05946320740208,28.671831774987577,A
25.80722239466113,86.54524137731106,D
81.11842978048992,74.4215386072124,B
42.14108636456244,66.99987966286756,D
39.24591909268926,43.10943778743895,C
45.78506913706542,84.0282536909972,D
34.744715115231095,85.26376306320377,D
62.936952759398324,22.320497611923088,A
29.977220693183483,79.18062659556045,D
23.611242649974116,22.917316407620522,C
27.3916562814175,25.730761547489934,C
60.75345045250825,40.58972970094089,A
22.576222088498554,74.90361798214357,D
39.433261861707216,19.27274317263747,C
16.791607654830774,83.22661432330028,D
19.303405671360384,60.65802563286863,D
22.0580878063448,11.370166997369138,C
73.41777992744193,60.72878831897309,B
38.58568422822212,34.89329636212553,C
34.683476072598296,43.14133792646296,C
55.504713445803276,73.71511481026334,B
24.55648138384227,25.535868377495177,C
45.082023575846776,52.576004974306244,D
77.8187926203291,58.84917827502481,B
40.391159642378184,40.064695006759315,C
36.43869547075265,70.04312830088281,D
75.67627273365912,62.15783473159249,B
18.83432771434375,20.47888356251555,C
60.07079959675143,36.9922248242066,A
42.230771821906394,11.057578138214499,C
28.53443671467675,17.960809887327667,C
68.4404034103077,73.09426297470938,B
75.09889753380227,65.80226155824691,B
63.66810019047828,12.473394711229107,A
39.535099782334925,58.195028235792066,D
82.67132121936807,68.20504131796562,B
80.7621094154832,69.54263873294752,B
88.05357064826154,41.42687509586472,A
56.01995879547206,14.333030092125982,A
14.456019343104828,77.31506875319971,D
19.236566198693374,54.62015757161301,D
73.64555634328609,87.21348185756821,B
29.958394871430336,48.4814865248441,C
10.79126945919576,16.37490619898926,C
20.234620119865898,42.39410235424765,C
52.0546721176128,76.53758591394924,B
40.18513086366529,32.48324782489294,C
18.82503750273026,38.424841347190544,C
65.26268728029845,30.59902563213754,A
73.17725833335444,74.15843419440442,B
80.13583732585839,60.82039132461374,B
38.43720465803898,17.61825888269388,C
22.91147005018373,46.00429501622677,C
85.03221628169312,21.381791306310518,A
71.64378622751772,76.07533143707965,B
15.39811795789372,75.99430633015777,D
58.46066994843202,48.93647994676406,A
11.967775800222494,55.588471052390304,D
73.5282489006263,47.23119762290365,A
65.21388731228372,30.170444976394812,A
37.29824978388126,65.86551136333935,D
57.02520734713623,67.82081389338082,B
41.42726851466366,34.48566760120281,C
74.06418486168282,80.79251330349925,B
80.44603255779582,40.04751199713262,A
72.94376805596275,19.619092138279235,A
44.613629627882226,41.40502900073329,C
19.535545829578183,38.60016972490226,C
24.7854320633084,65.55841583436163,D
63.877244330505256,86.39829552374601,B
37.13338733672652,87.06258623102792,D
11.990160430000326,72.65247551620706,D
40.873111436676474,40.16592782733167,C
11.2026262882056,33.557751878520406,C
38.80950922176517,65.16529574697597,D
10.175988032618104,80.79839944282111,D
20.19976014339305,78.68509267030477,D
31.792391806987208,76.08607146283823,D
16.732431547099512,56.244647096363074,D
70.17882458420509,20.25188181846975,A
37.45661831195783,51.90591074570713,D
60.80546231893536,16.105413248814596,A
20.63488594285245,55.08856985636513,D
30.801380394090163,85.32126871405835,D
26.125749145842818,54.97731186428521,D
76.96346995875226,35.876878557141396,A
64.00582703255576,47.42405512122912,A
58.05940748340529,22.659402058016617,A
42.97996393790157,78.08612068326201,D
70.9235265485855,53.14241992268202,B
81.06859758265925,38.55699815579413,A
50.91870910929628,44.37032776535721,A
58.70139362399424,81.8069150016149,B
35.55809188476037,16.281278557619558,C
69.68714729270926,18.842082425337914,A
16.244801936344402,17.95701574469925,C
78.99798391611253,32.21224971797707,A
16.57036902261118,71.3394040578548,D
57.44560542307832,83.39520754838978,B
32.672122836659085,12.98849059903278,C
36.948215551877766,20.345817254772413,C
39.14718733217587,75.2927268140043,D
86.5995374723245,64.04351374178717,B
32.53506674366266,22.30334715809224,C
67.75920589264646,51.74990120094196,B
21.16111899993963,31.033688868931627,C
87.33902653380072,86.8266126852098,B
57.23100759088991,54.31984120921019,B
71.30489944826579,48.02902099633384,A
39.29573832546892,42.46868524198029,C
36.614173973007816,81.55937951775196,D
17.883120778153447,83.34142443119802,D
71.58380695392242,38.85134341124761,A
83.03772871981279,41.230262860693436,A
26.31431766306815,84.53704693774726,D
28.23105500327067,55.6487872026577,D
78.98602614513992,24.456725792747655,A
32.576154460612784,27.483484307387258,C
38.39927140983754,34.60650355880004,C
66.25006093960486,27.278795479247215,A
75.91358865568805,68.89499641302574,B
88.64229056530944,37.15124382738963,A
28.033512323337618,20.929104419156467,C
45.696020567389894,49.86514168794156,C
57.03664534113754,62.95248225624836,B
68.55617093862182,25.51533237763165,A
52.346808216391494,44.78352963056192,A
24.95184420459045,66.0432365677924,D
34.92770268340581,22.80893607572992,C
77.44387918599213,26.576204226988164,A
65.72831690136704,67.94147241176083,B
48.26705053879954,89.1751023206237,D
37.81221562831831,68.82499932050776,D
37.609478156416124,37.582926615071855,C
62.1284454472119,48.21798507668482,A
20.609039866726096,68.30991203129723,D
40.54086221554553,48.36039306970634,C
57.56169687143941,34.88349329120057,A
21.830982712271716,82.35472520151826,D
41.9570522182271,27.549964606590148,C
22.034696097839536,46.08060221913482,C
50.61232992169333,78.54567483445933,B
59.93856240115312,87.63852358844522,B
22.557601610568426,67.5655746298917,D
44.87541071052443,14.691500167096837,C
60.49530223467982,40.78558261624721,A
86.32754907479308,40.5006145913041,A
32.0728841070705,73.19002241945195,D
21.36854200228179,61.55116221190532,D
56.343302189028044,57.32025064325478,B
28.573001889535643,73.93107440069153,D
58.6515848063334,70.16450738774915,B
89.34809176135522,67.3171048704048,B
26.214035319485323,12.135731706350995,C
29.332154979407843,51.15427276453023,D
89.17103543165237,26.31083813609211,A
35.29935338615004,84.77108713090013,D
73.047045266756,46.03263027393072,A
61.00757677793119,39.09054074481638,A
43.54838207293745,35.78378960315546,C
56.38678728616717,12.35402253072797,A
31.006456890023003,52.92237215711227,D
83.07048525921859,31.50270646284319,A
22.821309240524073,38.54141337633871,C
72.97141554613302,54.35428006154715,B
73.47784833823815,73.98839163514376,B
69.12944529522039,20.593579269482664,A
72.08616114799452,34.90323813337523,A
54.801025189572854,56.42575504871675,B
80.54319405147857,56.00557533652295,B
20.14020266407379,50.69315852638849,D
71.24786458363158,73.63571161897701,B
80.0040853871628,50.96909837812713,B
16.523167136656582,59.40498703425618,D
61.31878070539925,29.290339897674187,A
89.18292811018586,14.412559291559393,A
68.74118452240764,49.03847115073905,A
56.08609199580685,14.102673238756292,A
32.86905700238031,43.33271656520083,C
28.08150982756249,10.88218584576322,C
52.09782129937933,35.067236155725766,A
66.73360636741809,33.85032328533176,A
76.55360069499585,29.054054568027308,A
89.40962285983963,50.92851622390186,B
22.328981494246328,62.334043456690665,D
32.310951652318565,42.14339521938583,C
37.54848016882289,33.768041166641424,C
75.96628184363772,88.24992035961515,B
73.78126189898305,24.20023882074913,A
25.82597199569434,84.57214504012622,D
34.50760771971545,87.23150023709958,D
25.309924886781346,86.38642753180507,D
81.98843403998787,76.39382901131526,B
71.3025072757764,70.74857607989716,B
59.77211408279419,37.90704565471045,A
15.976240640111623,53.9981832391872,D
14.00956011954241,77.29115704632802,D
79.9841419835925,20.558043369420513,A
43.02318657216916,34.475929453069895,C
49.62160530253194,11.787943631453913,C
22.42848516206169,43.050737144416196,C
10.801906998204398,67.56818085468743,D
76.95133275648371,51.89355254774898,B
80.57381384499222,75.79687182016761,B
50.35531108136499,15.237979488833183,A
29.971263792997746,24.947267128634287,C
12.649318486050284,65.73066603378975,D
42.83836327801527,88.07537923023341,D
29.686721581951964,41.22069094449681,C
57.640580928142654,41.398714720184735,A
43.616661539475025,23.15645563282164,C
64.0282858575793,27.784177703638232,A
81.12564853153756,53.752995827100285,B
13.99141246392665,25.145185022934726,C
75.17912906792142,86.72416423922348,B
17.63163498419842,43.95795940598805,C
23.983187713050548,77.07453788178265,D
82.9496073181256,25.74944518368148,A
68.61738933828626,17.864359210962387,A
47.403661988242725,74.52137708760168,D
42.55989827062818,32.50992983328154,C
66.47213914672224,45.15332097827606,A
32.486673470042014,68.4059379741259,D
67.46164675661862,40.12442905400525,A
61.003961624684486,83.03388392182728,B
64.36616979152384,16.744293144878142,A
33.30955300625827,71.07441817797661,D
65.36664432999666,48.37071688399008,A
48.03023799412051,17.306256036333117,C
60.504581267881534,67.95572449038472,B
47.08772924400969,71.69183848987878,D
68.55429519575647,19.803024349302977,A
69.56967476654499,12.426772177593005,A
88.53425367941944,67.3184610982069,B
59.38872974317848,78.02748893889083,B
43.957330061398295,30.020442261075058,C
17.291730312899695,66.39851057029938,D
75.94970206741112,72.92453064001208,B
88.51768985797256,54.99389881704046,B
